absDalThreeDotsAboveDownwards.sen,dalThreedotsdown-ar.loclWLF
absDalThreeDotsAboveDownwardsFin.sen,dalThreedotsdown-ar.fina.loclWLF
absDalFourDotsAbove,dalFourdots-ar
absDalFourDotsAboveFin,dalFourdots-ar.fina
absDalFourDotsAbove.sen,dalFourdots-ar.loclWLF
absDalFourDotsAboveFin.sen,dalFourdots-ar.fina.loclWLF
absDalHat,dalVinvertedabove-ar
absDalHatFin,dalVinvertedabove-ar.fina
absDalHat.sen,dalVinvertedabove-ar.loclWLF
absDalHatFin.sen,dalVinvertedabove-ar.fina.loclWLF
absDalTwoVertBelowSmallTah,dalTwodotsverticalbelowTah-ar
absDalTwoVertBelowSmallTahFin,dalTwodotsverticalbelowTah-ar.fina
absDalTwoVertBelowSmallTah.sen,dalTwodotsverticalbelowTah-ar.loclWLF
absDalTwoVertBelowSmallTahFin.sen,dalTwodotsverticalbelowTah-ar.fina.loclWLF
absDalInvSmallVBelow,dalVinvertedbelow-ar
absDalInvSmallVBelowFin,dalVinvertedbelow-ar.fina
absDalInvSmallVBelow.sen,dalVinvertedbelow-ar.loclWLF
absDalInvSmallVBelowFin.sen,dalVinvertedbelow-ar.fina.loclWLF
absDalThreeDotsBelow,dalThreedotsbelow-ar
absDalThreeDotsBelowFin,dalThreedotsbelow-ar.fina
absDalThreeDotsBelow.sen,dalThreedotsbelow-ar.loclWLF
absDalThreeDotsBelowFin.sen,dalThreedotsbelow-ar.fina.loclWLF
absReh,reh-ar
absRehFin,reh-ar.fina
absZain,zain-ar
absZainFin,zain-ar.fina
absZainHat,zainVinvertedabove-ar
absZainHatFin,zainVinvertedabove-ar.fina
absRreh,rreh-ar
absRrehFin,rreh-ar.fina
absRehSmallV,rehv-ar
absRehSmallVFin,rehv-ar.fina
absRehRing,rehRing-ar
absRehRingFin,rehRing-ar.fina
absRehDotBelow,rehDotbelow-ar
absRehDotBelowFin,rehDotbelow-ar.fina
absRehSmallVBelow,rehVbelow-ar
absRehSmallVBelowFin,rehVbelow-ar.fina
absRehDotBelowDotAbove,rehDotbelowdotabove-ar
absRehDotBelowDotAboveFin,rehDotbelowdotabove-ar.fina
absRehTwoDotsAbove,rehTwodots-ar
absRehTwoDotsAboveFin,rehTwodots-ar.fina
absJeh,jeh-ar
absJehFin,jeh-ar.fina
absRehFourDotsAbove,rehFourdots-ar
